	param_00	param_01	param_02	param_03	param_04	param_05	param_06	param_07	param_08	param_09	param_10	param_11	param_12	param_13	param_14	param_15	param_16	param_17	param_18	param_19
000042.txt	46.019999999999996	0.019999999999999907	300.02	400	3.24	24.419999999999998	0.08999999999999997	0.07000000000000006	0.06000000000000005	2.06	3.4899999999999998	2.31	0.29999999999999993	0.06999999999999995	0.039999999999999925	0.040000000000000036	2.25	400	300.05	0.050000000000000044
000043.txt	147.79	0.07000000000000006	300.03	400	300.02000000000004	48.17	11.51	0.82	261.87	1.17	5.32	141.45	400	300.01	8.85	11.12	2.8	300.02	300.01	19.18
000044.txt	37.01	0.08000000000000007	300.02000000000004	400	300.01000000000005	61.43	0.2799999999999999	0.18000000000000005	7.789999999999999	2.5	4.63	2.39	400	300.01	2.67	0.28	0.09000000000000008	300.02000000000004	300.02000000000004	0.26
000045.txt	6.42	0.07000000000000006	300.02000000000004	400	400	73.75999999999999	0.19999999999999996	0.18999999999999995	0.11999999999999988	7.840000000000001	8.419999999999998	6.29	0.6099999999999999	6.27	0.4099999999999999	9.09	7.510000000000001	300.02	400	0.1200000000000001
000046.txt	8.57	0.10000000000000009	300.02	3.12	0.9299999999999999	3.4999999999999996	0.25	0.1499999999999999	0.06000000000000005	0.08000000000000007	1.21	0.26	0.49	0.09000000000000008	0.8800000000000001	0.08999999999999986	0.039999999999999813	300.01000000000005	81.24	0.07000000000000006
000047.txt	1.0899999999999999	0.040000000000000036	0.09000000000000008	0.75	0.29000000000000004	3.38	0.08999999999999986	0.1499999999999999	0.06000000000000005	0.1100000000000001	1.77	0.2599999999999998	0.32999999999999985	300.02000000000004	0.09999999999999987	0.8499999999999999	0.039999999999999813	300.02	400	0.1399999999999999
000048.txt	4.19	2.37	300.03000000000003	400	400	95.65	0.06999999999999995	0.13	19.74	2.71	4.62	2.37	400	4.199999999999999	7.08	4.8500000000000005	3.02	300.02000000000004	300.02	0.41999999999999993
000049.txt	300.02	0.09000000000000008	300.02	400	300.02000000000004	43.269999999999996	6.48	0.22999999999999998	400	3.5399999999999996	7.949999999999999	37.61	400	2.54	67.57000000000001	6.57	2.9699999999999998	300.02000000000004	300.02000000000004	300.01000000000005
000050.txt	16.02	0.14000000000000012	300.02	400	400	157.83	0.29000000000000004	0.20999999999999996	400	2.29	6.449999999999999	14.8	0.6600000000000001	202.79999999999998	10.68	0.3500000000000001	2.46	300.06	400	0.25
000051.txt	9.280000000000001	2.24	300.03	400	400	51.82	12.57	0.20999999999999996	400	3.46	6.58	50.98	0.33000000000000007	300.02	3.8499999999999996	1.5399999999999998	0.11999999999999988	300.02	400	0.17999999999999994
000052.txt	3.6500000000000004	2.3099999999999996	300.02	400	400	169.79	0.4	0.18999999999999995	0.5700000000000001	2.61	4.27	2.99	0.3800000000000001	300.02	5.54	4.25	2.56	300.02000000000004	400	10.139999999999999
000053.txt	5.6	2.71	300.39000000000004	400	400	192.26	0.1499999999999999	0.19999999999999996	0.52	2.6100000000000003	4.59	3.29	42.49	300.02000000000004	5.19	4.37	0.1200000000000001	300.02	300.01000000000005	0.3799999999999999
000054.txt	0.050000000000000044	0.06000000000000005	0.17999999999999994	46.160000000000004	0.42999999999999994	4.17	0.15999999999999992	0.1499999999999999	0.06000000000000005	0.08000000000000007	1.0799999999999998	0.16999999999999993	0.3899999999999999	0.09999999999999987	0.030000000000000027	0.09999999999999987	0.040000000000000036	2.0600000000000005	300.02000000000004	0.09000000000000008
000055.txt	3.6399999999999997	0.09999999999999987	300.02000000000004	400	400	38.71	17.9	0.20000000000000007	18.91	4.24	6.9	5.970000000000001	400	300.03	7.4399999999999995	5.0600000000000005	2.76	300.03000000000003	400	11.23
000056.txt	36.1	3.48	300.04	400	300.02	50.95	0.53	0.25	300.03	2.69	7.18	30.02	400	300.02	13.78	33.519999999999996	4.050000000000001	300.02	400	19.23
000057.txt	58.33	0.07999999999999996	300.02	400	300.02000000000004	38.12	8.46	0.17000000000000015	98.87	2.3	4.7	44.43	32.739999999999995	2.75	6.42	3.2700000000000005	2.08	300.02000000000004	400	0.14000000000000012
000058.txt	300.01	0.34999999999999987	300.02	400	300.02	96.22	11.76	0.24	400	3.2699999999999996	8.14	400	0.51	2.95	105.92	7.790000000000001	0.98	300.01	300.01	31.57
000059.txt	91.28999999999999	0.13000000000000012	300.02000000000004	400	300.02	69.79	8.770000000000001	0.18000000000000005	400	2.2300000000000004	5.08	95.0	0.3999999999999999	300.02	3.6900000000000004	0.050000000000000044	0.1100000000000001	300.03000000000003	300.01	0.08000000000000007
000060.txt	12.34	0.1200000000000001	300.02	400	19.98	31.449999999999996	5.68	0.21999999999999997	166.85999999999999	2.29	5.21	2.95	0.5700000000000001	300.02000000000004	3.44	0.1200000000000001	2.47	300.03	300.01	0.24
000061.txt	16.78	0.09000000000000008	300.03	400	400	128.35	0.09999999999999998	0.16000000000000003	300.02	3.75	6.88	48.69	400	300.02	5.84	23.91	3.05	300.05	300.01	102.8
000062.txt	157.5	0.20999999999999996	300.04	400	300.02	47.83	8.52	0.19999999999999996	300.01	2.28	7.870000000000001	91.69999999999999	400	300.02	16.58	15.750000000000002	4.21	300.02	300.02000000000004	300.01
000063.txt	1.75	0.050000000000000044	300.02	400	400	35.72	5.52	0.22999999999999998	4.61	2.43	5.130000000000001	10.07	0.42999999999999994	2.16	0.32000000000000006	0.050000000000000044	2.05	300.03	400	0.09000000000000008
000064.txt	3.7	2.38	300.02	10.25	2.1500000000000004	9.94	0.17999999999999994	0.15000000000000013	0.06000000000000005	2.34	4.5	2.7699999999999996	0.52	2.63	0.18000000000000016	0.1100000000000001	0.73	300.01	400	0.09000000000000008
000065.txt	6.32	2.21	300.02000000000004	400	3.2099999999999995	25.919999999999998	0.09000000000000008	0.12	5.54	2.0300000000000002	4.49	2.77	0.33999999999999997	2.24	4.9799999999999995	0.17000000000000004	2.52	300.04	400	0.08999999999999997
000066.txt	59.15	2.25	300.02	400	300.06	72.0	0.3400000000000001	0.27	400	3.42	7.140000000000001	4.8100000000000005	0.9599999999999997	0.8499999999999999	20.9	11.120000000000001	0.050000000000000044	300.01	400	0.2200000000000002
000067.txt	24.159999999999997	2.3	300.09999999999997	400	300.02	49.9	8.07	0.28	400	3.4000000000000004	7.98	400	400	300.03000000000003	67.11	29.95	4.26	300.02	300.01	74.63000000000001
000068.txt	43.88	0.1499999999999999	300.03	400	400	71.31	0.1399999999999999	0.20999999999999996	45.97	2.34	5.87	56.46	400	300.02	8.19	11.360000000000001	3.2399999999999998	300.02	400	3.3599999999999994
000069.txt	150.76	0.08000000000000007	300.02000000000004	400	400	229.12	0.27000000000000013	0.2400000000000001	20.06	2.27	5.06	2.97	0.52	300.02000000000004	7.209999999999999	3.7899999999999996	2.5	300.02	300.02	3.0600000000000005
000070.txt	72.39	0.43999999999999995	300.03	400	300.02000000000004	43.809999999999995	0.18000000000000005	0.15000000000000002	300.02000000000004	2.5599999999999996	6.4399999999999995	94.32000000000001	0.58	300.03000000000003	11.26	24.74	0.39	300.02	300.02000000000004	78.92
000071.txt	22.18	0.19000000000000017	300.02000000000004	400	300.02	45.849999999999994	0.31999999999999984	0.2699999999999998	84.91	2.33	10.22	39.150000000000006	400	300.03000000000003	11.290000000000001	23.72	5.29	300.02000000000004	300.01	23.07
000072.txt	1.27	0.08000000000000007	300.02	400	2.0700000000000003	17.29	0.20000000000000018	0.18999999999999995	0.08999999999999986	2.5500000000000003	4.4	2.04	0.5800000000000001	300.02	0.050000000000000044	0.10999999999999988	2.47	300.01	400	0.29000000000000004
000073.txt	103.80999999999999	0.05999999999999994	300.02	400	3.09	19.84	0.36	0.13	400	2.6	5.71	3.6999999999999997	0.52	0.72	7.99	0.050000000000000044	3.6400000000000006	300.02	400	0.050000000000000044
000074.txt	80.64999999999999	2.17	300.02	400	300.02000000000004	30.84	4.14	0.26	8.07	2.5300000000000002	7.2	3.0300000000000002	107.71000000000001	300.03	10.44	11.100000000000001	2.38	300.02	300.01	0.09999999999999987
000075.txt	4.02	0.16000000000000014	300.04	400	300.02000000000004	32.93	0.43999999999999995	26.2	42.02	1.8900000000000001	5.5600000000000005	41.27	400	300.02	15.22	30.689999999999998	4.51	300.06	400	18.27
000076.txt	197.07999999999998	0.14000000000000012	300.04	400	300.29	34.43	0.10999999999999999	0.14	300.03000000000003	2.81	5.46	3.1199999999999997	400	302.53	9.56	33.910000000000004	4.32	300.02	300.01	0.18000000000000005
000077.txt	50.64	0.17999999999999994	300.03	400	235.66	26.110000000000003	9.79	0.24	400	3.04	13.52	31.85	400	300.03	6.82	18.42	5.119999999999999	300.02	400	38.33
000078.txt	2.94	2.28	300.02	400	60.480000000000004	32.949999999999996	0.3999999999999999	0.16999999999999993	0.04999999999999993	2.41	4.46	2.71	400	300.02000000000004	11.89	0.040000000000000036	2.15	300.03	400	33.550000000000004
000079.txt	81.92999999999999	2.1799999999999997	300.02	400	59.71	51.09	0.45999999999999996	0.24	0.08000000000000007	2.42	5.75	2.8200000000000003	0.71	300.03	3.9800000000000004	0.17000000000000015	2.21	300.02	400	0.29000000000000004
000080.txt	2.58	2.7800000000000002	300.02	400	5.3999999999999995	50.690000000000005	0.41000000000000014	0.19000000000000017	0.06000000000000005	2.9800000000000004	5.55	4.37	0.5800000000000001	0.1200000000000001	6.15	0.1200000000000001	3.7700000000000005	300.01	400	0.09999999999999987
000081.txt	6.119999999999999	4.140000000000001	300.02	400	400	123.53	0.14	0.21000000000000008	200.78	4.789999999999999	9.65	128.85	0.51	174.75	2.9299999999999997	2.33	0.040000000000000036	300.03000000000003	300.01	3.58
000082.txt	14.2	0.10999999999999988	300.02000000000004	400	400	80.46000000000001	0.11999999999999988	0.21999999999999997	93.92	4.59	7.38	30.02	0.4099999999999999	285.16	8.540000000000001	0.06000000000000005	2.2800000000000002	300.02	300.01	0.26
000083.txt	0.050000000000000044	0.07000000000000006	300.02000000000004	15.96	0.49	10.56	0.43999999999999995	0.15999999999999992	0.050000000000000044	0.13000000000000012	1.3499999999999999	0.14000000000000012	0.43999999999999995	0.1100000000000001	0.030000000000000027	0.09999999999999987	0.040000000000000036	15.540000000000001	95.23	0.09000000000000008
000084.txt	400	2.1399999999999997	300.03	400	300.02	119.53	6.35	0.8899999999999999	300.02000000000004	2.26	6.1	38.1	400	300.02000000000004	58.91	19.959999999999997	3.2099999999999995	300.02	300.02000000000004	300.01
000085.txt	97.31	0.1299999999999999	300.02	400	300.01	31.220000000000002	0.4099999999999999	0.22999999999999998	400	3.5200000000000005	5.63	8.07	53.94	300.03000000000003	0.3600000000000001	4.5	0.14000000000000012	300.03	400	3.5200000000000005
000086.txt	68.68	0.09000000000000008	300.02	400	3.58	34.79	0.28	0.19999999999999996	0.07000000000000006	2.0999999999999996	4.04	2.46	0.72	0.1499999999999999	1.86	0.1200000000000001	2.01	300.02	300.01000000000005	0.40000000000000013
000087.txt	111.77000000000001	2.85	300.02	400	300.02	46.25	5.32	0.21999999999999997	400	3.4099999999999997	8.819999999999999	400	0.69	300.02	3.57	1.1	0.14000000000000012	300.02000000000004	300.02000000000004	0.21999999999999997
000088.txt	9.6	0.09999999999999987	300.02	400	300.01	39.52	0.43999999999999995	0.22999999999999998	400	1.3499999999999999	7.5	4.64	400	300.02	13.290000000000001	29.48	3.47	300.02	300.01000000000005	0.24
000089.txt	8.76	0.10999999999999988	300.03000000000003	400	300.02	61.78	6.42	0.30000000000000004	400	13.25	7.59	142.01	400	300.03	34.11	94.49	0.15999999999999992	300.01	300.01	0.09999999999999987
000090.txt	0.040000000000000036	0.040000000000000036	300.02	400	2.5	9.239999999999998	0.20999999999999996	0.1399999999999999	0.050000000000000044	2.1799999999999997	4.41	0.15999999999999992	0.3600000000000001	0.10999999999999988	0.07000000000000006	0.040000000000000036	2.01	4.36	133.23	0.050000000000000044
000091.txt	8.42	2.5700000000000003	300.03000000000003	400	400	100.96000000000001	0.29999999999999993	0.19000000000000006	400	6.57	9.91	71.96000000000001	107.2	300.02000000000004	3.3099999999999996	0.040000000000000036	0.17000000000000015	300.03	300.02	17.72
000092.txt	0.7000000000000002	0.13000000000000012	300.02000000000004	400	3.89	10.52	0.2100000000000002	0.20999999999999996	0.08000000000000007	2.3600000000000003	5.8100000000000005	2.6399999999999997	0.75	2.4499999999999997	5.38	0.1399999999999999	2.2800000000000002	300.02	400	0.6799999999999999
000093.txt	7.8100000000000005	3.02	300.04	400	300.02000000000004	51.04	5.75	0.25	300.03	2.71	6.31	79.32000000000001	400	300.02	9.370000000000001	15.940000000000001	2.7	300.05	400	165.0
000094.txt	400	4.2	300.02000000000004	400	400	199.92	0.16999999999999993	0.30000000000000004	400	3.99	7.66	106.33	19.43	0.15000000000000013	4.12	2.68	0.15999999999999992	300.02000000000004	300.01	59.02
000095.txt	300.02	0.20999999999999996	300.03	400	400	178.25	31.57	0.26	400	2.57	8.36	93.44999999999999	400	300.04	6.09	20.459999999999997	1.77	300.01	300.02000000000004	73.35
000096.txt	29.07	0.1399999999999999	300.02	400	400	104.89	4.66	0.29000000000000004	400	3.6799999999999997	5.76	41.1	0.7	300.02	3.38	9.23	0.15000000000000013	300.02000000000004	400	15.42
000097.txt	102.89	10.18	300.02	400	300.02	71.82	9.620000000000001	0.26	300.01	3.0999999999999996	6.08	58.07	21.8	300.02	7.74	10.450000000000001	2.62	300.01	300.02000000000004	12.7
000098.txt	72.73	0.16999999999999993	300.03	400	300.02	57.05	5.34	18.46	300.04	2.4000000000000004	5.02	58.14	0.54	300.03	6.140000000000001	4.05	2.5	300.02	300.01	0.21999999999999997
000099.txt	21.68	0.21999999999999997	300.04	400	300.03	41.54	5.46	1.1099999999999999	400	5.22	14.370000000000001	105.13	400	300.03	13.44	38.97	3.8499999999999996	300.02	300.01	300.01
000100.txt	90.99000000000001	0.1100000000000001	300.03000000000003	400	400	247.0	0.24	0.30000000000000004	15.9	2.88	6.01	85.41	16.78	300.03	5.930000000000001	7.4	0.1499999999999999	300.04	300.02000000000004	177.1
000101.txt	96.58	0.15999999999999992	300.03	400	300.01	55.42	0.56	0.26	139.87	2.54	7.910000000000001	123.7	0.54	300.03	5.819999999999999	2.6900000000000004	0.20999999999999996	300.01	300.01	0.10999999999999988
000102.txt	300.02	0.09000000000000008	300.02	400	400	183.47	0.2899999999999998	0.24	400	2.1500000000000004	8.790000000000001	57.52	400	300.02	9.21	34.89	4.24	300.02	300.03	84.24000000000001
000103.txt	19.450000000000003	0.1299999999999999	300.02	400	400	125.16999999999999	0.19000000000000006	0.14	14.73	4.550000000000001	7.12	130.01999999999998	0.48	300.01	2.99	1.4900000000000002	0.030000000000000027	300.02	300.02000000000004	0.08000000000000007
000104.txt	260.04999999999995	0.09999999999999987	300.02	400	3.3200000000000003	33.800000000000004	0.41000000000000014	0.19999999999999996	400	1.19	7.300000000000001	2.84	0.75	5.03	8.06	0.1399999999999999	4.05	300.02	400	0.1100000000000001
000105.txt	4.220000000000001	2.5199999999999996	300.02	400	300.02000000000004	66.44	0.26	0.24	17.490000000000002	2.15	5.64	2.51	0.5199999999999998	300.02	28.26	7.949999999999999	1.9100000000000001	300.05	300.02	0.18999999999999995
000106.txt	48.74	0.15999999999999992	300.02000000000004	400	300.02000000000004	79.64	5.75	0.98	248.15	2.92	6.35	69.61999999999999	400	300.03000000000003	13.85	15.180000000000001	3.52	300.01	300.02	44.14
000107.txt	2.46	0.08000000000000007	300.02	0.22999999999999998	0.08999999999999986	3.54	0.17999999999999994	0.15999999999999992	0.050000000000000044	0.07000000000000006	1.4300000000000002	0.1499999999999999	0.49	0.10000000000000009	2.34	0.10000000000000009	0.040000000000000036	4.2299999999999995	4.869999999999999	0.09999999999999987
000108.txt	60.96	0.17999999999999994	300.03000000000003	400	300.01	46.41	10.629999999999999	0.28	234.04	2.05	7.220000000000001	80.2	400	300.03	6.950000000000001	24.81	4.07	310.03	300.01	45.15
000109.txt	400	2.6500000000000004	300.04	400	300.02	150.88	0.53	1.29	400	21.03	10.690000000000001	118.04	400	300.03	12.35	37.13	3.7099999999999995	300.03	300.02000000000004	98.85
000110.txt	15.170000000000002	0.10000000000000009	300.02000000000004	400	400	84.86	13.469999999999999	0.22000000000000008	300.02	2.98	6.14	56.76	0.5099999999999999	300.02	7.549999999999999	2.07	0.040000000000000036	300.04	300.02	21.78
000111.txt	99.68	0.1200000000000001	300.03	400	300.05	53.26	6.6000000000000005	0.2999999999999998	4.14	2.7199999999999998	6.7299999999999995	111.85	400	300.03999999999996	8.030000000000001	24.84	2.17	300.02	300.01	0.22999999999999998
000112.txt	0.050000000000000044	0.07999999999999985	0.16999999999999993	5.11	0.17999999999999994	12.83	0.18999999999999995	0.15999999999999992	0.06000000000000005	0.10000000000000009	1.39	0.15999999999999992	0.49	0.11999999999999988	0.040000000000000036	0.10000000000000009	0.050000000000000044	1.81	300.02	0.09999999999999987
000113.txt	49.419999999999995	0.10999999999999988	300.02000000000004	400	300.02000000000004	38.37	0.24	0.2200000000000002	400	2.26	12.48	11.83	400	300.03	12.459999999999999	14.98	3.75	300.02	300.01	2.38
000114.txt	21.08	0.050000000000000044	300.02	400	44.769999999999996	27.4	0.16999999999999993	0.22999999999999998	8.49	2.35	5.279999999999999	3.01	0.48	2.17	3.54	0.050000000000000044	2.45	300.01	400	0.09000000000000008
000115.txt	11.860000000000001	0.09000000000000008	300.02	400	10.54	26.3	0.28	0.22999999999999998	0.07000000000000006	2.09	5.3100000000000005	0.22999999999999998	0.7899999999999998	2.24	7.37	0.1499999999999999	2.06	300.02	400	2.42
000116.txt	16.14	4.16	300.03000000000003	400	300.03	67.86999999999999	0.18999999999999995	0.99	300.02	2.23	7.220000000000001	34.87	0.6399999999999999	300.02000000000004	6.32	0.2999999999999998	1.9199999999999997	300.02	300.01000000000005	2.63
000117.txt	1.64	0.1499999999999999	300.02000000000004	400	400	21.1	0.26	0.22999999999999998	27.07	3.0299999999999994	7.19	12.030000000000001	0.8300000000000001	3.5	0.28	0.14000000000000012	4.17	300.02	400	0.24
000118.txt	13.81	2.03	300.01	400	400	64.0	0.10999999999999999	0.13	11.149999999999999	2.68	4.609999999999999	55.64	0.5399999999999999	300.02	4.24	9.600000000000001	0.1100000000000001	300.02	300.02000000000004	15.09
000119.txt	236.1	0.10000000000000009	300.02	400	300.01	23.51	9.09	0.26	90.11999999999999	2.54	6.57	16.39	0.8499999999999999	116.68	6.35	12.799999999999999	1.7400000000000002	300.01	300.02	24.17
000120.txt	11.96	0.1299999999999999	300.02000000000004	400	300.01	35.6	0.5	0.22999999999999998	39.589999999999996	2.6	5.0	36.54	0.74	300.03000000000003	9.52	3.21	1.6900000000000002	300.02	300.02	300.01
000121.txt	79.73	0.17000000000000015	300.03	400	300.02	79.41	9.14	0.43000000000000016	300.01000000000005	2.6500000000000004	6.67	300.01	400	300.04	12.45	37.74	5.12	300.01	300.01	300.01
000122.txt	2.84	0.16000000000000014	300.03000000000003	400	300.02	42.37	0.40000000000000013	0.31999999999999984	400	3.6500000000000004	7.75	98.86	400	300.03	6.960000000000001	12.48	2.6100000000000003	300.02	300.02	83.51
000123.txt	36.45	0.08000000000000007	300.02	400	300.02	57.23	7.19	0.14	10.99	2.73	5.83	45.44	0.40000000000000013	300.02	33.42	3.23	2.22	300.02	300.02000000000004	0.18000000000000016
000124.txt	400	2.15	300.02000000000004	400	300.02	116.67	11.57	0.32999999999999985	300.02	2.55	6.64	40.620000000000005	0.5900000000000001	300.02000000000004	10.91	15.68	2.1599999999999997	300.02	300.02	9.55
000125.txt	300.02	0.09999999999999987	300.02	400	3.96	30.42	0.17999999999999994	0.21999999999999997	0.49	2.63	5.3	2.71	0.6599999999999999	2.61	21.09	3.38	2.03	300.02	300.01	0.95
000126.txt	109.68	1.9200000000000002	300.03999999999996	400	300.01	56.64	0.3599999999999999	0.31000000000000005	42.84	2.57	5.25	110.09	0.6299999999999999	300.05	5.710000000000001	13.620000000000001	0.3400000000000001	300.01	300.02000000000004	8.05
000127.txt	1.8800000000000001	0.13000000000000012	300.02	400	31.32	15.649999999999999	0.21999999999999997	0.22999999999999998	0.8	2.12	4.5600000000000005	2.97	0.6599999999999999	2.86	4.880000000000001	2.7800000000000002	2.2800000000000002	300.02000000000004	400	0.1100000000000001
000128.txt	97.08	2.56	300.03000000000003	400	300.03	74.52999999999999	15.750000000000002	0.26	300.02000000000004	14.47	5.51	400	400	300.11	67.49	38.629999999999995	2.7800000000000002	300.01	300.01	171.53
000129.txt	1.8	0.040000000000000036	300.02	400	11.620000000000001	22.830000000000002	0.41999999999999993	0.20999999999999996	10.02	1.8599999999999999	5.54	2.99	0.52	2.38	5.92	3.13	2.3099999999999996	300.02000000000004	300.01	0.1100000000000001
000130.txt	400	2.84	300.02	400	300.02	59.010000000000005	0.55	0.32000000000000006	300.02000000000004	2.9400000000000004	5.93	400	400	300.02000000000004	12.43	22.45	3.9299999999999997	300.01	300.02	178.4
000131.txt	16.869999999999997	0.09000000000000008	300.04	400	300.04	45.0	0.2899999999999998	0.24	400	5.359999999999999	7.56	38.56	0.45999999999999996	0.1100000000000001	3.3800000000000003	0.29000000000000004	0.1399999999999999	300.02	300.01000000000005	2.9699999999999998
000132.txt	92.92	0.09999999999999987	300.02	400	400	51.059999999999995	0.31999999999999984	0.27	300.03999999999996	2.5999999999999996	5.0200000000000005	43.92	0.5499999999999998	300.02	5.57	1.49	0.1399999999999999	300.02000000000004	300.01	21.61
000133.txt	400	2.27	300.04	400	300.02000000000004	53.4	0.17000000000000015	0.28	91.05000000000001	2.58	6.7700000000000005	115.03	0.5900000000000001	300.02000000000004	13.959999999999999	17.39	1.56	300.02000000000004	300.01000000000005	152.68
000134.txt	3.5299999999999994	0.08999999999999986	0.18999999999999995	400	16.95	17.75	0.32000000000000006	0.19999999999999996	0.08000000000000007	2.59	4.59	2.12	0.6699999999999999	0.1200000000000001	0.040000000000000036	0.13000000000000012	2.31	300.02	400	0.10000000000000009
000135.txt	85.73	2.38	300.02	400	300.01	80.27000000000001	0.2999999999999998	0.28	81.25	2.2600000000000002	6.34	2.55	0.5999999999999999	2.13	6.54	3.6500000000000004	2.3200000000000003	300.04	300.02000000000004	29.32
000136.txt	47.01	2.09	300.03999999999996	400	400	195.22	28.66	0.2499999999999999	300.01	9.82	12.32	400	97.12	300.04	5.569999999999999	0.11999999999999988	0.69	300.02	300.02000000000004	256.41
000137.txt	19.919999999999998	0.17999999999999994	300.02	400	400	213.42000000000002	0.3799999999999999	0.2999999999999998	400	0.8700000000000001	6.7	20.560000000000002	1.05	300.02	0.44999999999999996	5.91	0.06000000000000005	300.02	300.01	0.15999999999999992
000138.txt	8.32	0.09000000000000008	300.03000000000003	400	400	180.91	0.09000000000000008	0.17000000000000004	6.01	2.06	5.35	104.55	0.6199999999999999	0.1299999999999999	4.539999999999999	1.06	0.039999999999999925	300.01000000000005	300.01	0.06000000000000005
000139.txt	42.58	0.09999999999999987	300.02000000000004	400	400	218.41	19.71	0.29999999999999993	58.06	2.01	6.01	36.85	0.5199999999999998	300.03	5.79	0.06000000000000005	0.14000000000000012	300.01	300.02000000000004	15.39
000140.txt	1.8699999999999999	0.15000000000000013	300.02	400	300.01	25.34	0.3500000000000001	0.29000000000000004	400	0.6400000000000001	8.02	19.470000000000002	0.8499999999999999	0.15999999999999992	3.6599999999999997	13.84	0.04999999999999982	300.04	400	12.45
000141.txt	201.04999999999998	0.07999999999999996	300.03	400	400	267.07	6.6899999999999995	0.19000000000000006	203.26000000000002	2.16	5.68	2.68	0.7000000000000001	230.51000000000002	2.97	0.6799999999999999	0.040000000000000036	300.02	300.01	0.05999999999999983
000142.txt	18.17	0.14000000000000012	300.02	400	300.01	33.239999999999995	0.1299999999999999	0.22999999999999998	0.07999999999999985	2.3600000000000003	5.76	3.0999999999999996	0.52	300.12	5.449999999999999	0.34999999999999987	2.5	300.03000000000003	300.01	0.1100000000000001
000143.txt	16.52	0.050000000000000044	300.02000000000004	400	300.01000000000005	28.63	0.1499999999999999	0.22999999999999998	89.28999999999999	2.12	4.99	5.12	0.5999999999999999	300.02	4.39	8.0	2.54	300.02	300.01	0.20999999999999996
000144.txt	46.5	0.20000000000000018	300.02	400	8.04	33.67	0.29000000000000004	0.26	18.0	2.4699999999999998	12.97	33.33	0.94	2.15	14.149999999999999	3.5800000000000005	2.0999999999999996	300.02000000000004	300.02000000000004	0.17000000000000015
000145.txt	400	2.8000000000000003	300.02000000000004	400	300.01	84.32	4.43	0.24	300.02	2.67	6.07	400	400	300.02	34.239999999999995	16.479999999999997	4.7299999999999995	300.02	300.02000000000004	70.45
000146.txt	6.81	0.10999999999999988	300.02000000000004	400	400	87.5	0.1100000000000001	0.2799999999999999	26.060000000000002	5.59	11.06	6.89	23.599999999999998	7.87	11.93	15.149999999999999	9.18	300.07	300.01	3.9300000000000006
000147.txt	9.77	0.07999999999999985	300.01	400	76.75999999999999	28.25	0.19000000000000006	0.15000000000000002	6.42	2.38	5.12	2.6999999999999997	66.94999999999999	300.02000000000004	5.07	0.039999999999999925	1.9600000000000002	300.03000000000003	300.01000000000005	0.06000000000000005
000148.txt	1.77	0.11999999999999988	300.02	400	300.02	50.550000000000004	0.20999999999999996	0.17999999999999994	300.02	2.58	8.559999999999999	32.4	28.150000000000002	300.02	11.34	13.95	2.06	300.02000000000004	300.02000000000004	121.25
000149.txt	6.68	0.20999999999999996	300.02000000000004	400	300.02	87.22000000000001	12.99	0.32000000000000006	126.17999999999999	2.81	7.13	13.3	0.6699999999999999	300.02	6.79	18.98	2.9599999999999995	300.02	300.02	11.479999999999999
000150.txt	400	2.04	300.04	400	300.02	84.42999999999999	0.22000000000000008	0.16000000000000003	300.02	8.520000000000001	6.05	102.0	400	223.07000000000002	17.16	6.0	3.8600000000000003	300.02	300.01000000000005	10.66
000151.txt	0.06000000000000005	0.09999999999999987	300.02	400	3.5199999999999996	22.83	0.22999999999999998	0.20999999999999996	0.08000000000000007	2.0999999999999996	4.53	2.8400000000000003	0.69	0.1499999999999999	4.800000000000001	0.15999999999999992	2.0700000000000003	300.01	400	1.2500000000000002
000152.txt	183.29000000000002	0.10000000000000009	300.03	400	300.02	67.53	0.21999999999999997	0.21999999999999997	300.02	2.95	6.36	400	23.46	300.03	3.92	2.1799999999999997	0.14000000000000012	300.05	300.03000000000003	35.86
000153.txt	11.15	0.039999999999999813	300.01000000000005	400	1.8399999999999999	17.07	0.19999999999999996	0.19999999999999996	0.050000000000000044	2.45	4.109999999999999	3.5300000000000002	0.45999999999999996	0.10000000000000009	0.040000000000000036	0.040000000000000036	2.01	300.02000000000004	302.42	0.08000000000000007
000154.txt	116.71	0.11999999999999988	300.02000000000004	400	300.02	50.79	0.15999999999999992	0.30000000000000004	300.03	2.59	6.42	73.92	21.84	300.02000000000004	9.87	42.980000000000004	2.3099999999999996	300.01	300.02	82.52
000155.txt	28.89	0.10000000000000009	300.02	400	5.77	40.059999999999995	0.30000000000000004	0.26	0.08000000000000007	2.37	5.449999999999999	2.55	0.8	2.48	0.10999999999999988	0.15999999999999992	2.11	300.02	300.01	0.10999999999999988
000156.txt	33.78	2.56	300.02000000000004	400	400	233.96	11.860000000000001	0.2699999999999999	300.02000000000004	2.48	6.659999999999999	57.06	0.6399999999999999	300.02000000000004	8.9	20.4	0.1399999999999999	300.02	300.02	0.10000000000000009
000157.txt	66.02000000000001	0.07000000000000006	300.02	400	6.0600000000000005	35.53	0.3600000000000001	0.22000000000000008	400	4.16	8.84	1.7899999999999998	69.38	2.38	0.08000000000000007	0.040000000000000036	2.4299999999999997	300.02	300.01	0.08999999999999986
000158.txt	96.72999999999999	0.20999999999999996	300.03	400	300.02	136.9	5.41	1.44	300.03	3.2800000000000002	7.68	13.69	400	300.03000000000003	30.62	9.049999999999999	0.8200000000000001	300.01	300.01	2.8699999999999997
